URL,Status Code
https://www.foxnews.com/real-estate/fixer-upper-chip-joanna-gaines-show-waco,200
https://www.foxnews.com/category/health/heart-health,200
https://www.foxnews.com/category/world/terrorism,200
https://www.foxnews.com/category/media/fox-news-flash,200
https://www.foxnews.com/rss/index.html,301
https://www.foxnews.com/media/ga-college-student-writes-to-bloomberg-on-farming,200
https://www.foxnews.com/category/real-estate,200
https://www.foxnews.com/lifestyle/bride-slammed-for-not-wanting-bridesmaids-crop-top-appearance,200
https://www.foxnews.com/food-drink/teacher-reveal-students-morning-coffee,200
https://www.foxnews.com/tech/10-sites-to-watch-movies-for-free,200
https://www.foxnews.com/politics/trump-heads-to-india-where-massive-rally-and-taj-mahal-visit-await-what-to-know,200
https://www.foxnews.com/faith-values/what-is-easter,200
https://www.foxnews.com/media/dana-loesch-reacts-to-bloomberg-sanders-sparring-over-socialism-on-las-vegas-debate-stage-it-was-fun-to-watch,200
https://www.foxnews.com/accessibility-statement,200
https://www.foxnews.com/category/fitness-and-wellbeing.html,301
https://www.foxnews.com/category/politics/executive,200
https://www.foxnews.com/auto/ryan-newman-daytona-500-crash-head-injury,200
https://www.foxnews.com/category/us/crime.html,301
https://www.foxnews.com/politics/sanders-says-he-would-use-military,200
https://www.foxnews.com/entertainment/kirk-douglas-fortune-charity-michael-none,200
https://www.foxnews.com/entertainment/tori-spelling-kids-so-much-bullying,200
https://www.foxnews.com/person/h/michael-hollan,200
https://www.foxnews.com/politics/aipac-blasts-sanders-after-2020-frontrunner-says-hell-skip-conference,200
https://www.foxnews.com/category/us/terror,200
https://www.foxnews.com/travel/luxury-villa-los-angeles-bomb-site-broken-glass,200
https://www.foxnews.com/food-drink/youtube-whataburger-review-twitter-texas-upset,200
https://www.foxnews.com/world/germany-shooting-massacre-thousands-mourn,200
https://www.foxnews.com/category/world/global-economy,200
https://www.foxnews.com/opinion/really-need-to-walk-10000-steps-a-day-nicole-saphier,200
https://www.foxnews.com/category/science/planet-earth,200
https://www.foxnews.com/category/world/world-religion,301
https://www.foxnews.com/category/lifestyle/occasions/holiday,200
https://www.foxnews.com/tech.html,301
https://www.foxnews.com/entertainment/country-music-singer-lindsey-lagestee-dead,200
https://www.foxnews.com/us/ousted-new-hampshire-police-chief-heads-home-in-underwear-after-turning-in-guns-and-uniform,200
https://www.foxnews.com/lifestyle/instagram-blogger-photoshop-the-perfect-female-over-the-decades,200
https://www.foxnews.com/category/world/disasters,200
https://www.foxnews.com/politics/bernie-sanders-the-only-guarantee-in-2020-is-that-theres-no-guarantee,200
https://www.foxnews.com/category/politics/foreign-policy,200
https://www.foxnews.com/sports/nhls-carolina-hurricanes-win-with-help-from-zamboni-driver-after-2-goalies-get-hurt,200
https://www.foxnews.com/category/entertainment/movies,200
https://www.foxnews.com/category/special/occasions/holiday,200
https://www.foxnews.com/person/personalities,200
https://www.foxnews.com/person/g/peggy-grande.html,200
https://www.foxnews.com/us/new-york-library-security-guard-killed-asking-man-music-police-say,200
https://www.foxnews.com/politics/bernie-sanders-free-childcare-pre-k-wealth-tax.amp,200
https://www.foxnews.com/entertainment/happy-days-henry-winkler-why-hollywoods-nicest-celebrities,200
https://www.foxnews.com/category/style-and-beauty,200
https://www.foxnews.com/us/ohio-inmate-failed-escape-jail-video,200
https://www.foxnews.com/category/world/conflicts,200
https://www.foxnews.com/entertainment/glen-campbell-widow-kim-museum-nashville,200
https://www.foxnews.com/privacy-policy,200
https://www.foxnews.com/lifestyle/mardi-gras-around-the-country.amp,200
https://www.foxnews.com/opinion/lew-olowski-trump-bans-new-yorkers-from-tsa-pre-check-other-sanctuary-states-and-cities-could-be-next,200
https://www.foxnews.com/media/sarah-sanders-warns-trump-backers-about-bernies-momentum-we-can-take-nothing-for-granted,200
https://www.foxnews.com/category/entertainment/tv,200
https://www.foxnews.com/sports,200
https://www.foxnews.com/sports/tyson-fury-beats-deontay-wilder-in-rematch-for-wbc-heavyweight-title,200
https://www.foxnews.com/lifestyle,200
https://www.foxnews.com/person/r/vandana-rambaran,200
https://www.foxnews.com/media,200
https://www.foxnews.com/category/tech/topics/military-tech,301
https://www.foxnews.com/food-drink,200
https://www.foxnews.com/category/person/tori-spelling,200
https://www.foxnews.com/entertainment/liz-hurley-sizzles-bikini-island-getaway,200
https://www.foxnews.com/entertainment/jessica-simpson-praises-britney-spears-christina-aguilera-pushed-into-competition,200
https://www.foxnews.com/category/politics/judiciary,200
https://www.foxnews.com/faith-values/indiana-pastor-shares-how-god-helped-him-forgive-after-wife-unborn-child-were-murdered,200
https://www.foxnews.com/food-drink/national-snack-month-7-things-didnt-know-favorite-snack-foods,200
https://www.foxnews.com/alerts/subscribe,301
https://www.foxnews.com/us/texas-man-impaled-fence-car-crash,200
https://www.foxnews.com/opinion/paul-batura-ronald-reagan-warned-us-about-bernie-sanders-over-40-years-ago,200
https://www.foxnews.com/weather/your-weather,301
https://www.foxnews.com/entertainment/arnold-schwarzenegger-joseph-baena-birthday-gym,200
https://www.foxnews.com/entertainment/jana-kramer-mike-caussin-redo-new-year-end-2019,200
https://www.foxnews.com/politics/marianne-williamson-endorses-bernie-sanders,200
https://www.foxnews.com/auto.html,301
https://www.foxnews.com/world,200
https://www.foxnews.com/us,200
https://www.foxnews.com/category/health/healthy-living/childrens-health,200
https://www.foxnews.com/newsletters,200
https://www.foxnews.com/category/health/cancer,200
https://www.foxnews.com/category/science/archaeology,200
https://www.foxnews.com/entertainment/7-shocking-celebrity-weight-loss-transformations,200
https://www.foxnews.com/entertainment/harrison-ford-marriage-secrets,200
https://www.foxnews.com/media/noah-galloway-wounded-veteran-double-amputee,200
https://www.foxnews.com/us/tennessee-doctor-convicted-opioids,200
https://www.foxnews.com/person/l/christen-limbaugh-bloom.html,200
https://www.foxnews.com/real-estate,200
https://www.foxnews.com/us/colorado-squatters-leave-behind-underwear-a-snake-and-sex-toys,200
https://www.foxnews.com/category/person/bernie-sanders,200
https://www.foxnews.com/health/what-is-frostbite-who-is-at-risk,200
https://www.foxnews.com/media/don-peebles-bernie-sanders-socialist,200
https://www.foxnews.com/entertainment/supermodel-lauren-hutton-skincare-bedroom-secrets,200
https://www.foxnews.com/opinion/christen-limbaugh-bloom-five-lies-god-sent-jesus-to-destroy,200
https://www.foxnews.com/category/entertainment/celebrity-news,200
https://www.foxnews.com/great-outdoors,200
https://www.foxnews.com/alerts/subscribe.html,301
https://www.foxnews.com/category/science/air-and-space,200
https://www.foxnews.com/category/us/personal-freedoms,200
https://www.foxnews.com/tech/sue-robocallers-photograph-amazon-deliveries-vr-after-death-and-more-tech-qa,200
https://www.foxnews.com/us/3-killed-in-california-house-after-rental-disagreement-dispute-police,200
https://www.foxnews.com/us/police-investigating-why-california-man-drove-jeep-off-multi-level-parking-garage-and-into-mcdonalds,200
https://www.foxnews.com/opinion,200
https://www.foxnews.com/category/entertainment/genres/then-and-now,200
https://www.foxnews.com/entertainment/miranda-lambert-2016-album-sanity,200
https://www.foxnews.com/tech,200
https://www.foxnews.com/category/science/wild-nature,200
https://www.foxnews.com/terms-of-use,200
https://www.foxnews.com/auto,200
https://www.foxnews.com/science/vatican-to-open-secret-archive-of-wartime-pope-pius-xii,200
https://www.foxnews.com/food-drink/courtside-server-spills-tray-drinks-portland,200
https://www.foxnews.com/lifestyle/texas-boy-nike-garza-adopted-half-life-in-foster-care,200
https://www.foxnews.com/category/world/united-nations,200
https://www.foxnews.com/category/health/nutrition-and-fitness/weight-loss,200
